,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
hi,0.9452873472831995,0.9636905397189816,0.9552669766437911,0.9377614121600623,0.9354798054809169,0.9336710487110274,0.9343675166221465,0.9319236185941207,0.9324472120408515,0.9355114952332259,0.9375424743650326,0.9403914994953839,0.9414473228820391,0.9438028818655799,0.9461643642159105,0.9463430554929334,0.9453280995960677,0.9441041862222378,0.9419890532815127,0.9375988115603071,0.9312921646042572,0.9106256407835671,0.8549073020871141,0.6044943066325225,0.3584994911719873
eu,0.9427824168483446,0.9632945607842646,0.9498065148789518,0.9209462035131838,0.8800725156859729,0.8422600461394146,0.8378919075344655,0.8294101778518033,0.8295612381600781,0.833638463659444,0.8366873906183702,0.8402798172528655,0.8422762929279642,0.8469561890017481,0.8522510732624087,0.8522921540904754,0.8510204107100747,0.8490252954994201,0.8469871584613984,0.8452317942413051,0.8408936127066148,0.8332182230266872,0.8173376593193306,0.7468701412048281,0.7650706667660045
ur,0.7721761676295785,0.903026754833816,0.9042360776722044,0.8844990326050218,0.8583830580857584,0.8191349353652669,0.8153682662326311,0.8049645369907092,0.8048347611360754,0.8103784036092742,0.8144923209977046,0.8186638533004583,0.8203013249205479,0.8254183867706208,0.8316061963291723,0.8337727007108907,0.8307835232931208,0.8277937807581999,0.8235652661619839,0.8186739090782832,0.8045084556619309,0.773548627624876,0.7011835262737227,0.34689071584318626,0.2329833400285429
es,0.9211481754597869,0.9596005812580873,0.9526673341420471,0.9320888142936059,0.9032436979897384,0.8726539165824617,0.8701190769762791,0.8641801001922214,0.8651006866234914,0.8685155969539892,0.8710953136782166,0.8743235745147595,0.8760387781226537,0.8800315718312712,0.8844875720584477,0.8858512904823933,0.8870478788964618,0.8877041667847827,0.8874838811988207,0.8860863932017219,0.883936464085205,0.8752387033417274,0.8665947519871819,0.8980275568777408,0.8891758452282004
ta,0.9538142832890061,0.9660163753760075,0.9558762203398985,0.9331450363400896,0.9221073918185875,0.9161599648969936,0.9162110118149781,0.9116708682505735,0.9111981714506124,0.9146363619803262,0.9169681058322854,0.9197496408385232,0.9207987712589345,0.923373853609779,0.9260875256926746,0.9252644268321075,0.9204356322429255,0.9124715033699952,0.9058294884741559,0.8970957701136512,0.8805269619662867,0.8358220723381734,0.7973309299404718,0.5152909614920342,0.22620661800774217
fr,0.9281160626378537,0.9611882728968639,0.9500379200947412,0.9228129259451505,0.871523285561977,0.8227850275657991,0.8180577468961077,0.8093726521739165,0.8106797532964192,0.814648877566689,0.81764096487596,0.8208116770619126,0.8224132995768025,0.827190383865946,0.8328480943235285,0.834963317034797,0.8366116554027779,0.8377146287117953,0.8368663533855003,0.8359218573300847,0.8345850180981179,0.8263823371823241,0.8210279026369958,0.9064189418765418,0.9055218128824285
vi,0.9615335003669523,0.9721916102058931,0.9609411505674395,0.941794382785186,0.9270017032577437,0.9129616181090142,0.9131719861707943,0.9099130588786204,0.9109311711340761,0.9136722181272373,0.9157243668595965,0.9184607714692742,0.9199774194819097,0.9227300955402402,0.9254751179616517,0.9260893660479198,0.9262442057299449,0.9261351613627923,0.9249039251557358,0.9213079184711959,0.9136888110567334,0.9027732715354848,0.8844725885199235,0.8194544438954048,0.7539744943647078
ar,0.5998209469110516,0.8482717031963841,0.855869476767223,0.8372788316869508,0.7993663247307278,0.7321705876134887,0.7300716303697463,0.7172324863248164,0.7200856928806345,0.7274671989464171,0.7335714078600981,0.7384358731609659,0.7412501979332551,0.7472854471740904,0.7547215251201455,0.7582819243964861,0.7599657443991376,0.7624414561962128,0.7608708985454579,0.756892151650554,0.7510585696605805,0.7195771258878317,0.6598409116456899,0.5319799823004588,0.17661540251242494
pt,0.9524969139104803,0.9685736383316076,0.957310151507078,0.933229757656213,0.9068209701403194,0.881848598364663,0.882178839587783,0.8784171394296759,0.8801672940327563,0.8835229225165406,0.8861113029147605,0.8889052752051638,0.8907257742157364,0.8941285433462193,0.8976937350646753,0.8986225459589441,0.8996449375883913,0.9003641376736434,0.9004415624909813,0.8982037015725906,0.8949831571901946,0.8839870245943411,0.8718142904914151,0.8746260545725886,0.8757396698294073
code,0.0011425890746161013,0.32088689931517567,0.4632539169221579,0.48602264536688283,0.528857408824104,0.5417037257812114,0.5732888730083846,0.5679639510405325,0.5632352454853607,0.553109392106547,0.5564234808987846,0.536464273295821,0.5335418398793683,0.5317575303436395,0.53587970538126,0.5465533040144305,0.555213749221967,0.5658952228975536,0.564680302270448,0.5561349554205492,0.5432220996995715,0.5307481290563886,0.5157184676028765,0.7340189700329138,0.5182254078862969
