,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
hi,0.9483112835571379,0.9691137196218914,0.9627802796349685,0.933717995507531,0.9214353194507272,0.9074911360337191,0.9039364901294407,0.8996995270077394,0.8953224773328168,0.9034366428838174,0.9101893681923428,0.9117741946585833,0.9139560572925951,0.9172348521511013,0.9152108344336751,0.9144700507088179,0.9128857804210555,0.9042479649346565,0.8950149347255466,0.8750909696758431,0.8354020440448527,0.8006267820443556,0.5212031198813079,0.17578080667955837,0.18107424864705274
eu,0.9448840558506052,0.9668708042654847,0.9557714046353059,0.9261931545463968,0.9139710609457746,0.909970379936461,0.908325500064864,0.90598562257939,0.901726265174004,0.9103970472094282,0.9182556249564625,0.9205439450689079,0.9237465836585297,0.9261242713576686,0.923912546041409,0.92217840655085,0.9183384111605383,0.9148623913487793,0.9075732330313993,0.8840645011701305,0.8180453138735321,0.7943798596998211,0.8640866592943158,0.8421276699894289,0.7283442581606329
ur,0.7865459974556153,0.9194092614984557,0.9181781293678769,0.8831790021128184,0.8739570130728639,0.8630811966546621,0.8611488583606206,0.8586933018196001,0.8559718842230546,0.8672896953169463,0.8760819851526378,0.8787711869097062,0.8832720656043589,0.8873201825766869,0.8853827672474095,0.8829816231791141,0.879039426469023,0.8677002563836969,0.8549061426459695,0.8034226053000161,0.7112568620473383,0.5904146781936378,0.47848821880113446,0.24414181457363576,0.1920176914766242
es,0.9250188910410025,0.9645398176553619,0.955925406277138,0.9367153408177625,0.9306091259055994,0.9275066118890661,0.9275164464125732,0.9271289477601817,0.925783670406823,0.9313621853417502,0.9369119175126392,0.9390446184865674,0.9423615412374289,0.9465540592200414,0.9474227571865109,0.9478895511416223,0.9476475579795299,0.9468468496826966,0.945172226371171,0.9355960031460057,0.9041526679394504,0.881597553308652,0.9271563957341175,0.9296798726597737,0.8633788768819823
ta,0.9582602438239359,0.9718699082843956,0.9635954830933482,0.9305931940177596,0.914289218027001,0.8973855894578107,0.8909924479477036,0.88532523254125,0.8795233449722119,0.8883127732462738,0.8951456426860416,0.8962320977380079,0.8974265466952959,0.8975205719083561,0.8925673272098738,0.88872257525775,0.8769804450956878,0.8622292135998446,0.8391367716672583,0.7769419973319596,0.7068757382989991,0.6199412219747139,0.5190754515745315,0.257958962361227,0.22932754176873738
fr,0.9318153134946294,0.9657132675526862,0.9547986469862123,0.937847235378339,0.9306332297609002,0.927715088117282,0.927311042087471,0.9265666574004797,0.925654886847778,0.9315477429535034,0.9369698856017863,0.9390527395757094,0.9426929175909359,0.9464064195125322,0.947356502065233,0.9475850243749573,0.9473340399214388,0.9464864828801863,0.9440438592901016,0.9319744373496535,0.8916359927437829,0.8588097843656833,0.9213021063825686,0.9304472162526376,0.9020226137027602
vi,0.9628981035421905,0.9740536780040434,0.9611098178048669,0.9313673261209217,0.9151830639502536,0.9073086628806277,0.9065964800418009,0.9060434637364815,0.9047044151541805,0.9129767093828196,0.9202694201383196,0.9242366956141046,0.9285276675353642,0.9329260809826401,0.9333860425219004,0.9337565100780905,0.9348198537526379,0.9328386804172705,0.9260741830774118,0.9061078779556597,0.8453966066718582,0.7846735311779935,0.8078437680355894,0.7238890083635781,0.6957730166093774
ar,0.6487077337979857,0.8776872521795626,0.8824721307107788,0.8524790805545053,0.8439891112215904,0.8351163290877377,0.8353243930632422,0.8379549094048374,0.8387991512312674,0.852678340487536,0.8648855566890541,0.8718656367667297,0.8799285578117192,0.8873068435195645,0.8856892557785847,0.8857120434914679,0.8827985908952476,0.8816192874015083,0.8789838209029559,0.8553916327005895,0.8063859798585108,0.6785449290800276,0.655522318749558,0.5957282232412128,0.008064733241261586
pt,0.9547647752660238,0.9714715751062762,0.9588148682253594,0.9271005353769943,0.9174647933741196,0.9144119750574856,0.9127700756237564,0.9141141921276847,0.9144172121920525,0.9224456810982227,0.9291620729688859,0.9321345925819857,0.935266046638326,0.9399945442447908,0.9398896923176762,0.9418958722879511,0.9409419705377357,0.9408392718420725,0.9375680374036666,0.9230893307684072,0.8849980187636209,0.8521149306590389,0.9095210092357229,0.9145904742162675,0.836501724117776
code,0.03380888943892241,0.29748729094855486,0.39442726721286053,0.4605841062042303,0.5333121486611893,0.5686356004550176,0.6025441366779196,0.614232420427617,0.6137963753732648,0.6021375475750419,0.5806392103225994,0.5827339329474894,0.5670964016520513,0.5518875037653082,0.5476681963302172,0.5355009587024602,0.5320010291602643,0.5285497386085364,0.5220957607361664,0.5117537478970144,0.5110978409094133,0.5109045948321762,0.6748382377775902,0.7748995171595063,0.72499466298012
