,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
hi,0.8815558583800888,0.8665535702365031,0.854762285326085,0.8459202770699666,0.8356373086906492,0.8269723148740977,0.8211504464528941,0.8147016821054072,0.8101441867174969,0.8024584091444835,0.7978760447723282,0.7918061067976875,0.7858795072797813,0.7813729096372544,0.7778639273354113,0.7731632090914876,0.7678215783363199,0.7668491890187391,0.7636441501272642,0.7599111915820301,0.7563406022324597,0.7560979478423285,0.7508656741654327,0.7484114649404006,0.7453641473283651
eu,0.8734120938859014,0.8603372857736197,0.8488537702728031,0.8398654010481004,0.8292905774734206,0.8214542445950311,0.8170300744109054,0.811403513380281,0.8071372747081001,0.8006032099050034,0.796784753764705,0.7914976056339292,0.7852424951794695,0.7808723047954694,0.7778437126007317,0.7726110716546165,0.767097647908496,0.766909504321062,0.7640909991470126,0.7603907208164681,0.7566030775473599,0.7564959873723074,0.7510217000141107,0.7491057080924084,0.7462306939427295
ur,0.5713099466783956,0.5687107356994952,0.5699128128683912,0.572911040264316,0.573203757885862,0.571761731197446,0.5712617205763592,0.5732424429649614,0.5751182309819556,0.5705351162422471,0.5695876665697684,0.5693636392887855,0.564094839268376,0.5608491663009075,0.5637773125266875,0.5632433661543471,0.5630365248728605,0.5651426525410199,0.5631351179359961,0.5597862478094241,0.5558996658817437,0.5602897884256767,0.5588630961703172,0.5603082633194917,0.5563147831410441
es,0.8335607916386851,0.8238484942287784,0.8147760411357178,0.8089468930879141,0.8004019405856304,0.7946516530649532,0.7913107970532781,0.7875366292267034,0.7844797104401303,0.7791541438740486,0.7757905192764101,0.771246921282137,0.7655169749327324,0.7617188830926733,0.7598429122431034,0.7554408883846235,0.7511111667590147,0.7507517159004757,0.7481663415734267,0.7450376138313697,0.74215287769851,0.7428684078123825,0.7384446827385088,0.7374891307077561,0.7344603847972667
ta,0.9043535959445824,0.8877885360600105,0.8745477829107907,0.8643278311458432,0.85318393354301,0.8444609744467928,0.8378516405023413,0.8310563642007813,0.8260792212958186,0.818027909049915,0.8131718664534666,0.8072948789864198,0.8008791271033777,0.795295491442966,0.7920744840781739,0.7867855259036745,0.780933527514641,0.7795820784204068,0.7759621433018674,0.771653285101744,0.7673163589674091,0.767259984022046,0.7619374498083216,0.7601714782695711,0.7563240184167068
fr,0.8472608425900487,0.8362228163054353,0.8259286836518664,0.8193598788740314,0.8100659037359978,0.8031445478315861,0.7989557502171635,0.7944229403840367,0.7909658875177992,0.784932811101951,0.7813978309754189,0.7763338160473644,0.7707448213102832,0.766872192097197,0.7641349927943527,0.7598548142444894,0.7554511203606017,0.7546882798143936,0.7516771958033467,0.7483446634419292,0.7455121664377115,0.7461549415340054,0.7416392686032683,0.7402599013293569,0.7374995700768638
vi,0.9135686705535225,0.8989004352166425,0.8863162459005443,0.8762450154683031,0.864941025458398,0.8562262265567276,0.8506412475692191,0.8443040804618701,0.8393113795756871,0.8322795974446139,0.8278377849968387,0.8223963751080955,0.8164000560935364,0.8116572111377228,0.8081408589133403,0.802907293506779,0.7971729446759863,0.7963963566531546,0.7931721143467723,0.7892064986896572,0.785215251041704,0.7846577723201468,0.7791553791514911,0.776906394344539,0.7738888605599381
ar,0.23505785425470915,0.24688640344614296,0.25710620005711415,0.28048586903482603,0.29140121651252315,0.3013925316684742,0.30984114150675224,0.31908154481055123,0.3258210969390526,0.323318518623231,0.32907866032353367,0.333013066302714,0.3245170764027928,0.3209530442207083,0.3333296563119267,0.3363219879118803,0.3412600489180571,0.3464560763447437,0.3446823083445286,0.3424029104370129,0.33898673473938457,0.35012217845182514,0.3539604489425175,0.3617251147526471,0.3567989181729592
pt,0.8968215386945829,0.8824623872026763,0.8700801436589688,0.860421164471515,0.849472683512167,0.8410978944402782,0.835803674834134,0.8296792941627822,0.8251120403065917,0.8181739506187511,0.8136871221126162,0.8081015531427647,0.8019729281913888,0.7971559085870379,0.7938622314456727,0.7885243790341848,0.7826427507742384,0.7816529544354407,0.7784559436073901,0.7747351385871314,0.7707932287251161,0.7704979089799593,0.7649242942151026,0.76275073844166,0.7594829687811373
code,-0.0019441668924509157,0.01566220582469211,0.040730693512118284,0.05714457087578054,0.07594057090808257,0.08420189749287292,0.08756069353587498,0.09294376536154036,0.10860815848057971,0.11251713636729449,0.12211411192954116,0.13666424579455658,0.14419061375438497,0.15424375731622733,0.1653559372034662,0.17622139737337073,0.17855050421487317,0.18838102164896228,0.20893726405603782,0.20857204637870458,0.21107692500904005,0.21568541467802702,0.22087786180792318,0.2240462909696895,0.22576000458228382
