,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
hi,0.9520813477001191,0.9639929356769634,0.9541878867243128,0.919311316069919,0.8886609977761697,0.854113546077011,0.841217849853744,0.8325035193128104,0.8337258975754809,0.8415561181899984,0.8485037832443947,0.8478109023771955,0.8509322183770357,0.8530341116131923,0.858698118487621,0.8649608138272561,0.8657927840403237,0.8599549234747859,0.8592785432160424,0.8481876417522148,0.7916931248345751,0.6921514234827231,0.42687634845112116,0.3508425591868212,0.3378818061362388
eu,0.9520333600862396,0.9603511037292022,0.9427494406700134,0.9121014474312514,0.8851437982326865,0.8640811972893507,0.8536703940866502,0.8476981555604763,0.8472834577084418,0.8552010774280638,0.861584741772582,0.8598997323842376,0.8640339993600277,0.866126242664841,0.871488519783789,0.8773264111907223,0.8798769183047378,0.8787370361967614,0.8753920058252584,0.8639036891640797,0.79850329682298,0.7638294815089336,0.7631722413827203,0.731084700590499,0.7827408195459812
ur,0.8040122289764184,0.9156844665328489,0.9069542439641086,0.8608507218476549,0.8204904099882618,0.7860301635380015,0.7629207599878787,0.7528865699814437,0.7563823781721352,0.7676878100878175,0.7769025234663887,0.7771408200190212,0.7843951297499835,0.7906538916131202,0.797959724457499,0.80532146956093,0.8073714935164141,0.7950312478013254,0.7949697779757087,0.7690563632659477,0.6910960545137198,0.596935719870444,0.4871292069040531,0.3815493895282463,0.29007936784225796
es,0.9351553482840027,0.9599273426843236,0.9480240864100637,0.9260255389382674,0.9137474855305071,0.9017625286981966,0.8954811192285792,0.8904064440009717,0.8909052396726777,0.8963794627259392,0.9008252299935383,0.9003201310514255,0.9029495003202479,0.9066866261874699,0.9122546689602173,0.9166172092610914,0.9203757620789874,0.921299573028212,0.9221213831839484,0.9153881716346655,0.8810143007758295,0.8501035411258899,0.8669844528298899,0.8447443572649427,0.9191057083348522
ta,0.963413363538489,0.9643066215108249,0.9513602167410651,0.907976068441822,0.8687770610274699,0.8238430732753069,0.798017971712086,0.7837830330019359,0.7821506997282627,0.7884728406460928,0.7932332693588765,0.7863769489659762,0.7851033747347191,0.7811101193275218,0.7835042604462019,0.7861389033542323,0.7690525923332434,0.7556961713112464,0.7265081465249756,0.690912526911346,0.6237097159800404,0.555862487381911,0.49250168809055994,0.3776804285027028,0.3067444453349264
fr,0.9403771468137432,0.9612755443484723,0.9441939594606483,0.9241658569669681,0.9057119516610169,0.8919499529669243,0.8855294612677473,0.8812365733919761,0.8828785506012138,0.8890497325362812,0.8940515498065129,0.8929032205823584,0.8961658474209527,0.9001096722883072,0.9051269153552426,0.9100473451485142,0.9142762018306617,0.9167253732937566,0.9179016844348082,0.9106441482902566,0.8821226843350856,0.8569130600189147,0.8785166614665806,0.8656560148379353,0.9384185971667308
vi,0.9684110573182794,0.9693699281162661,0.9506703043062684,0.9145357852470699,0.8848677013187479,0.8666979776170308,0.8630666071419608,0.8610838574670338,0.8639828371446747,0.8715772030077963,0.8789922267487635,0.880264654859897,0.8850751477262783,0.8896558576539367,0.8943769812848659,0.8998296549958784,0.906297158112264,0.9064644684037909,0.9031172132659747,0.8856803158634082,0.8045381053883347,0.6803521251712042,0.6545153838620178,0.6000914251536934,0.7310286336922851
ar,0.6960285943536567,0.8731216032887843,0.8697001936038269,0.8234369875079357,0.7897662647163617,0.7627419088313844,0.7405404457827098,0.7374271034214926,0.7424735357694151,0.7584785256893797,0.7731864760338928,0.7782856642706709,0.7914107433202656,0.8037438725691363,0.8092713327994884,0.8150881236928001,0.821345876715711,0.8225726232467574,0.8268703429932924,0.8089838111817524,0.7550308620890281,0.6333341273010693,0.5044801632808307,0.3551026019234367,0.228128373545535
pt,0.9608904190761582,0.9668931540980037,0.9472585593830375,0.9122572418991826,0.8908783452442728,0.8787764407924555,0.866109267906562,0.8632617606800825,0.8683939059826061,0.8764339197718963,0.8825776566411411,0.88217015549243,0.88592407580946,0.8905552627995532,0.8974333087397788,0.9057118944514057,0.9086009934422875,0.9103289903715699,0.9112512283085533,0.9028375127346038,0.8676337475448024,0.8320370571127987,0.8437303964046513,0.8105129491372536,0.8996415679297691
code,0.0361933885824223,0.15791567633737658,0.2144027178409098,0.25114575624267577,0.30025061058182384,0.30392612350694165,0.2964862256509959,0.30405359569817664,0.31924971555347587,0.3144794771000944,0.29145340318640234,0.2977968213409767,0.29307550562198037,0.2913892130815378,0.29788257066089785,0.30327915317679716,0.30786334677811983,0.3224327268722073,0.318302430110304,0.33439669135668265,0.36553639258689824,0.39489525799792846,0.5537337120079143,0.6428360314087043,0.8134078362609644
