,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
hi,0.948753302302294,0.9667294044225782,0.957522874207128,0.9161295865377638,0.8967927907300843,0.8838339077380731,0.8773199087783979,0.8735059071634576,0.8723415943948329,0.8785305650272924,0.8844052918677763,0.8860270862796736,0.8876470233458431,0.8903729682197503,0.8900498779663376,0.8901652281834505,0.8876108515921114,0.8796377833163391,0.8751037382248767,0.8569942703907985,0.8151126715593435,0.6937608927620447,0.2316098015557112,0.00952006966254475,-0.1571454423738666
eu,0.9466715242119774,0.9648617503662983,0.9468016492748677,0.9076998010603079,0.8935992083948122,0.8927873912674082,0.8891943070765221,0.8867940705728143,0.8851099501151506,0.8913252788593775,0.8973458193065977,0.8989931691729391,0.9026081492759114,0.904612216920039,0.9047639967431578,0.9067585277911413,0.9049842828670337,0.9039811089335392,0.8982660677694392,0.8771959420764555,0.8066927219906599,0.773183460983768,0.7619445135222209,0.7622057086759589,0.7899272157993937
ur,0.7933649727200944,0.9164992687160329,0.9088382444490232,0.8617429682234677,0.8417483934724542,0.8368372584205621,0.8313140351477799,0.8287485627356136,0.8287890623654188,0.8373206166171508,0.8451225375119177,0.8478270163854678,0.8524717452021392,0.8564014295013295,0.8555959819376565,0.8556088490360477,0.8512691192677524,0.8395918051147864,0.8296367122072525,0.7880511291509762,0.699537402871115,0.5682932832341544,0.319024292109003,0.1754760603136964,0.05680921044457238
es,0.9270829748475176,0.9621148149568491,0.9506870236087969,0.9291831362780315,0.9209545366521923,0.9201793890583138,0.9188385743019875,0.9183060327255922,0.9185865409733105,0.9227760539304686,0.9267525773561619,0.9281213504729249,0.9311436675443006,0.9349495202950119,0.936668806424467,0.9381014769268864,0.9391669788608662,0.9395356484417844,0.9391900846050889,0.9291062453217015,0.8967398292647076,0.8802986353708304,0.9234061459181392,0.933996706409282,0.977991934210208
ta,0.9591590532558861,0.9697021032360362,0.9578157695351964,0.9125347722133379,0.8897675316292685,0.875825333493852,0.8635849100489016,0.8574145350593204,0.85362735118279,0.8597677203158467,0.8651296475940135,0.8646749391884118,0.864181644704955,0.8630152677502566,0.8593327260069349,0.854726515310271,0.8340513011436474,0.8209420273145721,0.7944406002659602,0.7352887602940622,0.663950198148911,0.5572869183589949,0.4206590346142926,0.25727043686496276,0.19092476286912555
fr,0.9336332216561347,0.9632428705579046,0.9480182663118325,0.9284340058806372,0.9182947211923418,0.9184655264143642,0.9177535400730837,0.9171619680947151,0.917195155144022,0.9214668456019351,0.9257880014329747,0.9272295870648051,0.9303660676241405,0.9340063386274605,0.9357880506070847,0.9372749341283813,0.9383502662808179,0.9390920285228761,0.9380955197624093,0.9279484424726044,0.8993545904612049,0.8870812857566462,0.9293650767537245,0.937454042287752,0.9797197595377262
vi,0.9640627381299035,0.9722559100878023,0.9557652064178122,0.9198236754149509,0.900708717195786,0.8966239527360085,0.8968829961275007,0.896110134139597,0.8964162180632028,0.9019195692987666,0.9084239616229659,0.9118618600693572,0.9159197459336793,0.920216604801028,0.9212646082921296,0.92282928880789,0.9260546587113797,0.9265221332441603,0.9224399321109293,0.8989659465131933,0.8276658191706259,0.7465405496685613,0.7306314890348754,0.7268414692107306,0.7980773723950756
ar,0.6541245730541586,0.868696564737151,0.8674193152065798,0.8309862962562137,0.8112022793981212,0.8066887222008167,0.797910184575587,0.8049363867988137,0.8114358185812861,0.8235941874070397,0.8349958081349091,0.8430909446847704,0.8541684676728993,0.8637827832871035,0.863970118776609,0.8651604179557032,0.8670768122581783,0.8672657749956121,0.8671681544585811,0.8382239108021401,0.782722519090482,0.6463029792548529,0.4402837946150232,0.31777320181946767,0.3128464246144333
pt,0.9560254075382874,0.9700839955692852,0.9500357500295123,0.9082492260089584,0.8950677173685453,0.8954932642779324,0.8882488088108557,0.8903279767656782,0.8936570929247579,0.8999562804263685,0.9040433082682765,0.9079737371593503,0.9129447320044738,0.918074116723219,0.9196331784775335,0.9242391894826937,0.9245167094001587,0.9260357122855013,0.9241338205879511,0.9111576066097098,0.8774625714618101,0.8501166378111487,0.9013752523753918,0.9153249838313183,0.9665219343696799
code,0.0360449932537103,0.2171259587963256,0.30524016218992545,0.3501906942268906,0.437716816952656,0.4808960419455781,0.5050912736840083,0.515680969663431,0.5123883865155052,0.503697481025879,0.4903846004533472,0.49012129525823045,0.47783391052488683,0.46881699209870714,0.4668397323021765,0.45819375052149625,0.4592362210938805,0.46291757497013514,0.4590493177382979,0.4570051825420844,0.45797458603620045,0.48600095662469567,0.6773039011610599,0.7992559408425116,0.9579959658021819
