,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
hi,0.883135343997767,0.8432644080939187,0.8217740910086347,0.8048770985531343,0.7930492456397807,0.7816069641821282,0.774343892585001,0.7654977407742153,0.7585115007158896,0.7550522608310059,0.7488286125409015,0.7449601732033249,0.7379814823833923,0.7354785175828579,0.7289225681391895,0.7222979445648544,0.7218048310395376,0.7195630792718002,0.7175273758448254,0.7166515955582451,0.7116916330861476,0.709407195207733,0.7069211047988233,0.7024879241093692,0.7036245225981403
eu,0.8728677790777846,0.8379685070932995,0.818077567663923,0.8037117329200706,0.7924120358009922,0.78159923970745,0.7745941220643159,0.7655258621044614,0.7593557673679442,0.7561868498029997,0.7506670637543545,0.7473153471082478,0.7404021979923495,0.7385968193963152,0.7318623384447707,0.7259838368611663,0.7257293877572895,0.7234347306028263,0.7218084463661605,0.7208388764867544,0.7162712822650529,0.7139111440554885,0.7113432725827212,0.7069090750828484,0.7079022581168188
ur,0.5713749705669463,0.561338414155701,0.5646932417969915,0.5662390959539623,0.566443573944113,0.5667145833427626,0.5718669784279498,0.5696751744891045,0.5684132600113703,0.5755352812662847,0.5726304343726157,0.5732921979968716,0.5712137846065176,0.5715701868929534,0.5672487165841499,0.5628735333913673,0.5655771056031011,0.5676114445782043,0.5684896694356875,0.5712563212628117,0.5663537266898726,0.5664043577041576,0.5659581647222223,0.561103547697776,0.564283246838537
es,0.8337768512184875,0.8068860889796652,0.7925495424100732,0.7809773182889371,0.771862491263721,0.7637397794281497,0.759820428227493,0.7524918710074661,0.7473396826361002,0.7457355471395388,0.74117985144414,0.7392518521487675,0.7336375593159629,0.7312383624877434,0.7254140848814616,0.7198559694606294,0.7199390848760132,0.7186163392249856,0.7174550900776853,0.7169706475110472,0.7124778901483452,0.7105329178869952,0.708576060440901,0.704505697035288,0.7055554658756634
ta,0.9046794266664819,0.8639261809257229,0.8407657800830819,0.8223952542067723,0.8093298069312203,0.7971315222185529,0.789152700920015,0.7792535383938602,0.7720655191116427,0.7678095069876401,0.7614979062987218,0.7574345274233869,0.7507296446881562,0.7477427252352958,0.7405457865759844,0.7340063129527712,0.7330072872247053,0.7304810022780118,0.7280397712339985,0.7270786031243233,0.7222764290123458,0.7202970345952937,0.7179270828341624,0.7132575780131917,0.7141340938454958
fr,0.8479485063501986,0.817202964019522,0.8009043004086126,0.7873605640283424,0.7772669664086698,0.768456073786991,0.7637975531815887,0.7563991253865087,0.7507532770342796,0.7487451626311791,0.7439622436995141,0.7415603555202254,0.7354422598130536,0.7331022877858434,0.7267987377357255,0.7209652138315222,0.7205579933306184,0.7188088710100617,0.7173566095783553,0.7165676833866977,0.7117745700330441,0.7095244384169368,0.7074527098091001,0.7034442601118568,0.7042200372205655
vi,0.9135310896845218,0.8753725128780846,0.8527763321482159,0.8361986057400655,0.8238820806014046,0.811856172169027,0.8036607057531652,0.794345444912249,0.7872438777320954,0.7831369493690488,0.7774159264531335,0.773436682454181,0.7663398148683639,0.7637853232520901,0.7567376135857931,0.7505638431445395,0.749657007521806,0.7470848935974037,0.7449612615416517,0.7438765310178435,0.7392020098601042,0.736954165142356,0.7342990880376923,0.7296982812366304,0.7305665537677707
ar,0.23853955622539863,0.2644424788377808,0.3059685024540278,0.3223126927314142,0.3332614333842151,0.34933087558536696,0.37257238699041373,0.3789567591425721,0.3818673276471311,0.4011763734769386,0.40228710699068904,0.410636558636046,0.41530347187955524,0.4154809493842091,0.4143859208318568,0.409667129109724,0.415682397105319,0.4224282577144619,0.42647028343218024,0.4336024474726729,0.42799410027371443,0.43128715542551954,0.4336611022179669,0.42912118839300106,0.4355457900220214
pt,0.8970852676575669,0.8594727660324043,0.8377567338180593,0.821620054449765,0.8092883789009072,0.7979361794464056,0.790288713017969,0.7809801348451991,0.7741186988182471,0.7702756418914625,0.7646657196915209,0.7609415361866038,0.754113734565152,0.7518976018198319,0.745036755328979,0.7388783481421183,0.7380571424621355,0.7356450424779912,0.7336214456663407,0.732621000753292,0.7278357762008313,0.7253441844492021,0.7226188460608999,0.718205111737466,0.7192125359628285
code,-0.00145672357342278,0.0487004242858259,0.1068197428173388,0.15273928715596635,0.18090526658039202,0.20059118481723393,0.21780714432272982,0.2321131208917188,0.2410206493881936,0.25933176667776664,0.27510460677115045,0.2854367834045102,0.29445117381027447,0.304016502063428,0.30992948943925086,0.31577743393536994,0.33009373549242693,0.3363978552575318,0.34513227559479825,0.35556716175958447,0.35648127089086834,0.3628587104688823,0.36476460638524993,0.3659785205276007,0.37680324210945293
