,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
hi,0.9416159772010871,0.9737702149823683,0.9726807116440966,0.9655735710196398,0.9512241587754564,0.9394764745051867,0.9357221628738591,0.9366419239401865,0.9324722809371923,0.9285061176807807,0.9322964940505093,0.9364416028945781,0.9381687200933467,0.9373428603388191,0.9349725605426187,0.9288021148930931,0.9230702694703259,0.9181183990588891,0.9076511021637049,0.8629199234526426,0.7864671046719115,0.6559990836365581,0.5262841231973723,0.2611755504202131,0.16118757358956237
eu,0.936138870250618,0.9741240580226337,0.9711235740781525,0.9620793191720111,0.9502877391106661,0.9427590899847177,0.9374873237037121,0.9384320404002208,0.9341356228249919,0.9287854594274949,0.9330369670888129,0.9375361392655646,0.9408032055172474,0.9403239782676233,0.9325744556450278,0.9268863355288731,0.9184276655985393,0.9107360766443077,0.8971520564082559,0.863559860088822,0.8366145117315211,0.8186950181868509,0.7761084676694839,0.6691967496665008,0.7203457381476093
ur,0.7495213963990135,0.9346703733041093,0.9435887597615256,0.9372008748514146,0.9199830953324664,0.908467294336771,0.9048864739997639,0.9060797751290001,0.9013029250495517,0.897142295141506,0.9021599357883995,0.9080292946642412,0.9095776867160006,0.909078286764461,0.9056991934801919,0.8977443885597703,0.8867104713115357,0.8784900346202977,0.867075780241326,0.8396796938624214,0.7784860993939532,0.6846735912684974,0.5516742585474892,0.360626234067247,0.3935730225293922
es,0.9110448564865331,0.9711839575409266,0.9715383375355778,0.9676800561739577,0.958658881890512,0.9522412745276155,0.9513842952473553,0.9523054243439393,0.949979503904119,0.9472566773282827,0.9500903369664097,0.9531467770733264,0.9551229737730075,0.9550529644923871,0.9539626828770109,0.951855111517893,0.9501256424707555,0.949070232885984,0.9470207107886247,0.9379749863069299,0.9261752635221681,0.910355976127886,0.8900946642449648,0.8475624041666028,0.8658426327529118
ta,0.9488642576091397,0.9780676115481426,0.9744773925985838,0.9668205327711273,0.9523900875723055,0.9406735772231408,0.9352356770272764,0.9344876816636629,0.9283060711473827,0.9224327848204446,0.9253242710194688,0.9284979647449452,0.9293082355712876,0.9275057519364526,0.9230784187977172,0.9128699386966399,0.9020991123414811,0.89002828825496,0.8710462661676536,0.8334939286307984,0.7781320120993386,0.6862424848707576,0.5160062065480459,0.3192129695665033,0.24110947831636198
fr,0.9189373356274361,0.971889299542295,0.9716251098347928,0.9664213847213616,0.9564731604858008,0.9505922721418189,0.9503296179870324,0.9517870558167071,0.9495256489864775,0.9470994239968858,0.9502065267510337,0.9536580734173697,0.9554561131336519,0.9553668060610403,0.954146585001345,0.9518699014898316,0.9500851441990681,0.9489469596135338,0.9470815961768058,0.9403521311386025,0.9247150297953818,0.9102946840643124,0.8882758647500465,0.853907971051386,0.8730634819872797
vi,0.9564673500635644,0.9772007426978437,0.9748837666818927,0.9660861882176909,0.9511100285641572,0.9417657421811859,0.9372762382067242,0.9391563871437015,0.9363602206052841,0.9331368042931494,0.9372856121551617,0.9420234108294238,0.9444748720433616,0.9444860730030025,0.9435473501886917,0.9393568894015062,0.936959880324611,0.9348910926475171,0.9309055395110211,0.9129297040594859,0.8928597234121216,0.8710025190802432,0.8183289147258572,0.6785851048988516,0.6898747788763481
ar,0.556191032914874,0.9010903201203819,0.9212296348202845,0.9214035824896364,0.900911117320434,0.8918629024211441,0.8881701901644465,0.8889920797807083,0.886120164095074,0.8848132204606746,0.892893209488212,0.9015351340285437,0.9009378648575916,0.9011841830115633,0.8979654495009645,0.8939702156560508,0.891268899634792,0.8895801244295699,0.8845799023070131,0.8594494819564623,0.8160149241732715,0.7401772284344043,0.6576370310236631,0.552955061139665,0.592040755083901
pt,0.9466060465467775,0.9776942355208172,0.9725813022423083,0.9682799894401802,0.9544442315359266,0.9485103669776419,0.9475947045951298,0.948470524224928,0.9464093552481584,0.9436907646143533,0.9476216307738706,0.9517288473180038,0.9538641724035043,0.9541844112506084,0.9529694989927093,0.9507847228941013,0.9489404835075876,0.9478498247330485,0.9453682018051124,0.9322532866368559,0.9130523421707473,0.8927911785534114,0.8662023243218763,0.8130956655688883,0.8258216840669094
code,0.00440735568511665,0.6031648104015833,0.684278659191987,0.7131429262709361,0.7033597918805399,0.6943738911454747,0.6898040308292251,0.6880981469715814,0.6937084186206655,0.6859158142620848,0.677056022617945,0.6790153673758392,0.6580689142201012,0.6386759686486323,0.6274502239069626,0.6144436378963136,0.6021232927867934,0.5875076108622768,0.5633851048865003,0.5705846534053952,0.590610164812591,0.6317767114324342,0.6580840727475591,0.6954095768870316,0.8353286730764723
