,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
hi,0.9449578669314694,0.9699832481573607,0.9660963526443936,0.9506053546401549,0.9492474548526854,0.9319541497651285,0.9158376797326926,0.9061676092985502,0.9010613539887664,0.9056240877038554,0.9097464927776862,0.9107107705899841,0.914262462846051,0.915247804110044,0.9135423505763893,0.9113960021752318,0.9076376404032255,0.8992552658846777,0.8875852159616617,0.8665319449678329,0.8094183611781799,0.680546727244673,0.487857896131673,0.24178603132605261,0.1335426558989317
eu,0.9386631529977538,0.9678531118478104,0.9617352093789129,0.9464262737015446,0.9441131569139918,0.920941635562493,0.8949615201687107,0.8811684343613075,0.8748669568843506,0.8798480545205715,0.884388634158883,0.8854494492582137,0.890037074263408,0.8896568963886964,0.8869912677316093,0.8837290487907588,0.8795681519257593,0.8697448537289582,0.8610158033294243,0.8336971818160058,0.7702696439942807,0.7434953786570574,0.7160646177584686,0.5848593848642369,0.6784894233100442
ur,0.7605585768752774,0.9163306427336357,0.9255204851070256,0.9116200682915205,0.9152319804067041,0.8937470707578147,0.8753241078353804,0.8658458266609979,0.8612269094583503,0.8676444335602985,0.8737726315301201,0.8756747577072908,0.8811670452296916,0.8815143802922164,0.878040659338868,0.8745062462858731,0.8684093571466556,0.8546685867590146,0.8395190162958712,0.8053046942201333,0.7164849724681156,0.6202145371994741,0.49011048613726826,0.22579654828087276,0.26379149713547695
es,0.9162943841058975,0.9642059847432881,0.9605208371489101,0.9520907449224012,0.9538518822390629,0.9295197255726413,0.906530869171614,0.8962417122976573,0.8919359610380699,0.8958046307712113,0.8992915353922323,0.9007927659078342,0.9042642661871216,0.906216634022272,0.9061633400438484,0.905146892396757,0.9039411217859358,0.9033219716666416,0.9011551785676075,0.8922399389263408,0.8637697895733835,0.8525179042016017,0.8507474139076977,0.8105039038994619,0.8578223394370509
ta,0.9537783751034434,0.9736016796873449,0.9682452697832741,0.9504718554702974,0.9443844610788612,0.9250819140531823,0.9091964142270328,0.8992760010610751,0.8935189424767136,0.8985136639002598,0.9029106018375442,0.9036625136813856,0.9072712387809284,0.907108972377747,0.9040430783167517,0.9008216540262757,0.8930606948315039,0.8800060617712048,0.8637607340223451,0.8320689685571941,0.7839779558221418,0.728338277393379,0.591769320787555,0.2963914535041928,0.17648778920444677
fr,0.9232920724570142,0.9659335571290462,0.9596803588317413,0.95339577991181,0.9529985736351856,0.9375041826825862,0.9244788073616454,0.9174397525873856,0.9144914965130544,0.9181876015991558,0.9217074426460186,0.9230840531383044,0.9267136403865319,0.928477538724555,0.9282752514399074,0.9272434401321318,0.9256288659390416,0.9248778042044347,0.9214235688914999,0.9128254857885929,0.8656421073623222,0.8204098623534655,0.7741236350065763,0.7133107274966433,0.836558391406478
vi,0.9587346004178566,0.9741933424490054,0.965133475953748,0.9485859805407323,0.9450181122283284,0.9202958156085365,0.8929709285246341,0.8800021798925548,0.8748214840039639,0.879332774708376,0.883004389903191,0.885179969727395,0.8896906864423163,0.8914853885895506,0.8914603726894099,0.8900023001967253,0.8878226014672627,0.8852814635707237,0.879066242525023,0.8640713120613658,0.8003350027343368,0.7332301552574982,0.6533906524377896,0.4598659381953604,0.5967173203644659
ar,0.6023473991519757,0.8737880006372434,0.8924708014976771,0.8869906796689375,0.8944708877974942,0.8679371741792646,0.8446604298862739,0.8359698554578732,0.8335162119623967,0.8404884500490686,0.8485719809178702,0.8530849036746814,0.8606775982757953,0.8634256973129039,0.8623289183089623,0.8616502632757854,0.8585367067865557,0.8581726387245453,0.8526262711204731,0.8287305905289986,0.7709224475052535,0.646065576865309,0.4762449838365858,0.2209165739171353,0.17310728970601544
pt,0.9496691435260585,0.9721537339028142,0.9643507660625339,0.946979836574662,0.9485765475459284,0.9325718160851916,0.9141190970201484,0.9053645080329775,0.9017071476917256,0.9060695097786654,0.9097659192014022,0.9114406911083144,0.9150112260610221,0.9172493242595813,0.9157700580088902,0.9153061766730106,0.9131745928900626,0.912519616145483,0.9086581884603739,0.8968549070134846,0.862407540833766,0.8436112352437501,0.8350784704190986,0.7743538084157224,0.8406060803298541
code,0.021923712098738404,0.4091190991843805,0.5396815391490787,0.5944200733115977,0.6399714084395702,0.6446421820310143,0.6704897662095557,0.6805989045146497,0.6814936545285192,0.6712534090268185,0.6554385091318341,0.6534605600416148,0.6341524166350399,0.6140380078708574,0.607663716273783,0.5936733822579084,0.5886504051475562,0.5857175215505083,0.576737470158091,0.556169132033168,0.5393291467011684,0.5457602020436647,0.5746391656809207,0.5374481630399858,0.6799503017761664
