,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
hi,0.9311224551802069,0.9631617932290872,0.9549279134017873,0.9385949490046581,0.9463339761326199,0.9397515300444645,0.9254208562625519,0.9225309846900963,0.9179012901128115,0.9206053026000411,0.9234142613758235,0.924844543907683,0.9251675757522293,0.9256520373475126,0.9230619754992041,0.9246996131029841,0.9262741040950624,0.9254754576371998,0.9222408917394385,0.91650149166586,0.8765914926890203,0.7397397859023573,0.49474595290751844,0.34816205454892485,0.2802866913627763
eu,0.928779035788651,0.9608223974527921,0.9507019913461597,0.9370649656666616,0.9096057365260193,0.8795615220976044,0.8514134308873905,0.8486689799243436,0.8423967390655498,0.8472034822263971,0.8521994953676882,0.8552328801512508,0.8552318425926502,0.8543147552531344,0.8473287087584142,0.848173203985793,0.8479716741106144,0.8462499036005682,0.8436773983519346,0.8402170993650696,0.8097327266179388,0.7258758235474808,0.6644339991118097,0.6661294320650584,0.694490087358742
ur,0.7084682933353417,0.8855533579813863,0.8860063405735077,0.8716131156060264,0.8960684202889349,0.8907483915648433,0.8742720209833821,0.8727525044201231,0.8675632832935634,0.8715675490394431,0.875463225217158,0.8778768754477941,0.8777559178958603,0.8778869103678866,0.8712968976463267,0.869180424745997,0.8678385571868099,0.8630351791405932,0.8558213743047112,0.8419948232834121,0.7823559479881625,0.6117553488667438,0.3713390837161962,0.2521059453034878,0.19722844364502615
es,0.8990853322918022,0.9527420162725463,0.9472980229625153,0.9340322062490877,0.9241882096494874,0.9030355012905382,0.8809180452996009,0.8794983368951683,0.8751435343924016,0.8789363103313671,0.8827686836900626,0.8852407587480118,0.8848429119072176,0.884887265284786,0.8810644890248929,0.8823308331480202,0.8857938280246969,0.889633708085852,0.8924968916502981,0.8938405902154215,0.8851859435701859,0.8509118710622037,0.8114578319364363,0.8089645178398448,0.833377052327362
ta,0.9402425875310184,0.9670454304097736,0.9568806819103427,0.9436846754617768,0.9391544269111203,0.9271373868183288,0.9109049388266321,0.9087095547706253,0.9031885374368602,0.9063179376089494,0.9095805791788374,0.9112088981742545,0.911550180923382,0.9121167001040879,0.9082523943089409,0.9085875696541647,0.9095041204669436,0.9081237347840205,0.9041896094006661,0.8949547109037737,0.8506104489311902,0.7149569980412983,0.49663581022071557,0.3645913718064447,0.3046821400944502
fr,0.907778934363376,0.956519736484235,0.9498069518498788,0.9336221593586009,0.9030082870849327,0.8751290336433544,0.8514857423440213,0.8518457682809172,0.8474131740259888,0.8522389188991467,0.856840682295552,0.8600194647300761,0.8593177252156763,0.8590687986055154,0.8538777233610503,0.8549533316016908,0.8580685635598825,0.8616407390136662,0.8656556013067469,0.8684910151752717,0.8647297665097825,0.8423013613862255,0.8171343932515053,0.8170945728835628,0.8387236595799504
vi,0.9513891276210166,0.9697290855301829,0.9563929737538068,0.9368227149008879,0.93333275953073,0.9208549655866378,0.9002749188703333,0.8983362053169663,0.8932344467560414,0.8964421861957722,0.8998907932957698,0.9019180096313122,0.9020703239968958,0.9022856994001616,0.8988804970323903,0.9007373374534254,0.903195769907987,0.9050821170257031,0.9040034738142393,0.902846048189868,0.8807000731192868,0.8013274847153866,0.6435212981525665,0.5456440609976243,0.5229352528508682
ar,0.4744916568323014,0.8193422472817489,0.8329147820428849,0.826606246082907,0.8470819144646353,0.8240338650308153,0.795002054228516,0.7975942120497407,0.7916383183825784,0.798248601083801,0.8042471043961489,0.8084217487215054,0.8080444100263623,0.8087933817902889,0.8030422767410993,0.8069554647338704,0.8122680826155902,0.8177817982427875,0.8219439369251933,0.8221294237386743,0.7983877603940013,0.6796321120465908,0.4454035872867881,0.2770898036137489,0.18993307350930486
pt,0.939692026765433,0.9667652570654172,0.9587761280810904,0.9435526402543923,0.9299343665356772,0.9081368392533864,0.8831023604694969,0.8809924528297275,0.8758299016596091,0.8795063899513531,0.8833609386294616,0.8856231115430853,0.8855139912957887,0.8853545610413807,0.8814950788073935,0.8849806828323569,0.8887028139361357,0.8924300284597231,0.8944736653350003,0.8948086255717479,0.8822069033289476,0.8372504560793484,0.785416420905901,0.7790427357022959,0.803716845831026
code,0.003701578214303792,0.44884613129596806,0.509025077901917,0.5284660125783252,0.5285816267587229,0.4968491251665506,0.4803430664275993,0.46594539973750093,0.4356861320706041,0.39608694817950946,0.35241199955427394,0.32181648676573943,0.2881417082456753,0.28202213973279655,0.27135057020161946,0.26499329788936227,0.27763258110005307,0.27559047314793755,0.2780166402971231,0.2717300131857397,0.26685839894612523,0.2704632257767217,0.327413342374953,0.39960786307951474,0.4768020765452535
